3.08326	3.21415	0.000715579	0.763558	-1.49432	0.547657	-0.270465
3.11949	3.21184	0.00051743	0.768365	-1.48255	0.548174	-0.266525
3.09762	3.20912	0.000663157	0.772603	-1.46843	0.548837	-0.263493
3.06408	3.20575	0.000450444	0.77561	-1.44893	0.549288	-0.25956
3.0155	3.20142	0.000442261	0.778093	-1.42781	0.54973	-0.255764
3.02558	3.19752	0.000346518	0.780355	-1.40658	0.550077	-0.25169
3.06438	3.19462	0.00051639	0.783613	-1.3908	0.550593	-0.248562
3.01553	3.19081	0.000209845	0.786015	-1.37186	0.550803	-0.244205
3.00962	3.18704	0.000411243	0.788517	-1.35414	0.551214	-0.240902
3.02784	3.18379	0.000444757	0.790919	-1.3367	0.551659	-0.237874
3.03004	3.18071	0.000410718	0.793512	-1.32075	0.552069	-0.234824
3.02291	3.17762	0.00030663	0.795378	-1.30245	0.552376	-0.231469
3.03687	3.17491	0.000322464	0.797945	-1.28765	0.552699	-0.228304
3.08097	3.17314	0.000481427	0.800767	-1.27439	0.55318	-0.22588
3.11305	3.17203	0.000308792	0.803499	-1.26127	0.553489	-0.222881
3.10692	3.17084	0.000437823	0.806846	-1.25092	0.553927	-0.220474
3.05219	3.16872	0.000308877	0.809828	-1.23957	0.554235	-0.217676
2.9986	3.16574	0.000153622	0.8117	-1.2246	0.554389	-0.214413
3.05116	3.16376	0.000350935	0.814111	-1.21205	0.55474	-0.211963
3.02108	3.16134	0.000172983	0.815749	-1.19722	0.554913	-0.208974
3.00182	3.15869	0.000184114	0.817019	-1.18163	0.555097	-0.206123
2.99792	3.15605	0.000195215	0.818424	-1.167	0.555292	-0.203402
3.01631	3.1538	0.000248543	0.820284	-1.15434	0.555541	-0.200946
3.03257	3.15187	0.000228627	0.821846	-1.14112	0.55577	-0.198503
3.04487	3.1502	0.000169858	0.823867	-1.12978	0.555939	-0.195946
3.04625	3.1486	0.000253139	0.82567	-1.1181	0.556193	-0.193732
2.99319	3.14625	0.000182327	0.827074	-1.10552	0.556375	-0.191364
2.97184	3.14364	7.93831e-05	0.828014	-1.0919	0.556454	-0.188751
3.02692	3.14193	0.000104398	0.829506	-1.08035	0.556559	-0.18629
3.0347	3.14037	8.95375e-05	0.831068	-1.06933	0.556648	-0.183856
3.03747	3.1389	0.000101762	0.832568	-1.05845	0.55675	-0.181528
2.96181	3.13641	8.83267e-05	0.833462	-1.04612	0.556838	-0.179226
2.96943	3.13409	0.000108922	0.834347	-1.03411	0.556947	-0.177047
3.01072	3.1324	8.42904e-05	0.835611	-1.02349	0.557031	-0.174858
3.03132	3.13103	0.000250556	0.838652	-1.01808	0.557282	-0.173188
3.05505	3.13002	0.000315874	0.841482	-1.01222	0.557598	-0.171741
3.0162	3.12852	0.000157533	0.843042	-1.0031	0.557755	-0.169904
3.03988	3.12737	0.000167755	0.844991	-0.995238	0.557923	-0.168143
3.0047	3.1258	0.000185256	0.846296	-0.985895	0.558108	-0.166472
3.02317	3.1245	0.000152383	0.847666	-0.976955	0.558261	-0.164759
2.99971	3.12294	2.97305e-05	0.848483	-0.966828	0.558291	-0.162775
3.01154	3.12156	2.53907e-05	0.849455	-0.957338	0.558316	-0.160829
3.02879	3.12043	0.000120999	0.850791	-0.948987	0.558437	-0.159169
2.96937	3.11861	6.9965e-05	0.851507	-0.939315	0.558507	-0.157423
2.98666	3.11704	0.000113267	0.852448	-0.930417	0.55862	-0.155824
3.01718	3.11587	6.563e-05	0.853305	-0.921527	0.558686	-0.154148
3.01442	3.11469	1.76201e-05	0.854229	-0.913002	0.558668	-0.152314
3.03737	3.1138	3.7824e-05	0.855473	-0.905421	0.55863	-0.150475
2.9737	3.11221	6.01138e-05	0.856348	-0.89716	0.55869	-0.148904
2.9734	3.11065	5.83993e-05	0.857111	-0.888827	0.558749	-0.147365
3.03074	3.10976	0.000117427	0.858326	-0.881702	0.558866	-0.145993
3.00975	3.10866	0.00010469	0.859771	-0.875246	0.558971	-0.144623
3.05596	3.10809	7.03193e-05	0.861508	-0.869576	0.559041	-0.143207
3.06056	3.10758	4.23983e-06	0.863189	-0.863905	0.559046	-0.141676
3.05758	3.10704	0.0001356	0.866319	-0.861486	0.559181	-0.140462
3.00295	3.10595	6.28455e-05	0.867431	-0.854796	0.559244	-0.139118
3.02087	3.10506	0.000101924	0.868926	-0.849056	0.559346	-0.137885
3.01411	3.10413	3.44901e-05	0.869732	-0.841989	0.559311	-0.136391
2.99037	3.10296	6.0575e-06	0.870538	-0.835068	0.559305	-0.134987
2.9822	3.10174	1.88066e-05	0.871135	-0.827858	0.559287	-0.133585
3.02385	3.10097	6.00078e-06	0.871978	-0.821291	0.559281	-0.132237
3.05402	3.1005	7.34773e-05	0.872931	-0.815075	0.559207	-0.13078
3.02216	3.09973	3.94881e-05	0.8739	-0.809012	0.559168	-0.129419
3.00489	3.09881	6.43524e-05	0.874483	-0.802308	0.559103	-0.128036
3.02625	3.09811	1.68517e-05	0.875452	-0.796485	0.559086	-0.126772
3.0059	3.09724	7.01857e-05	0.87609	-0.790132	0.559016	-0.125429
2.98784	3.0962	5.14447e-05	0.876623	-0.783698	0.558965	-0.124147
3.00049	3.09531	2.76094e-05	0.877391	-0.77783	0.558992	-0.123039
2.99604	3.09439	1.25541e-06	0.878128	-0.772013	0.558991	-0.121897
3.02775	3.09378	3.44772e-05	0.879177	-0.766882	0.559026	-0.120843
2.99442	3.09288	9.22758e-05	0.879753	-0.760974	0.558933	-0.119574
2.98238	3.09188	1.04028e-05	0.880382	-0.755266	0.558923	-0.118478
3.02243	3.09126	7.73853e-05	0.88119	-0.749986	0.558846	-0.11728
3.02337	3.09066	1.33336e-05	0.882333	-0.745401	0.558859	-0.116266
3.02678	3.0901	5.47266e-05	0.883243	-0.740482	0.558804	-0.115149
2.99397	3.08926	8.16652e-05	0.883654	-0.734767	0.558722	-0.114004
3.01157	3.08859	4.39336e-05	0.884287	-0.729538	0.558679	-0.112944
3.01008	3.08792	6.30679e-05	0.88531	-0.725075	0.558742	-0.112088
2.98926	3.08709	9.82422e-06	0.885976	-0.720075	0.558732	-0.111121
2.99451	3.08631	3.9065e-06	0.88656	-0.715018	0.558728	-0.110181
2.98839	3.08549	4.76986e-05	0.887021	-0.709839	0.55868	-0.109182
3.00428	3.08482	3.34392e-05	0.887517	-0.704802	0.558647	-0.108224
3.02056	3.08429	3.15988e-05	0.888126	-0.700037	0.558615	-0.107284
3.01935	3.08377	3.42006e-05	0.889025	-0.695826	0.558581	-0.106356
2.99171	3.08302	1.55554e-05	0.889654	-0.691244	0.558565	-0.105473
3.01274	3.08246	7.79004e-05	0.890468	-0.687033	0.558487	-0.104503
3.00189	3.08182	5.39341e-05	0.891112	-0.682616	0.558434	-0.103586
3.00694	3.08123	0.000138541	0.891669	-0.678129	0.558295	-0.10255
2.99872	3.08059	8.34973e-05	0.892202	-0.673674	0.558212	-0.101617
2.99024	3.07989	8.29378e-05	0.89258	-0.669045	0.558129	-0.100699
3.01383	3.07938	5.92321e-05	0.893142	-0.664775	0.558069	-0.0998317
3.02837	3.07899	2.22873e-05	0.893791	-0.660703	0.558047	-0.0990352
3.02012	3.07854	7.8231e-05	0.894423	-0.656668	0.557969	-0.0981649
3.04894	3.07832	2.74895e-05	0.895403	-0.653222	0.557941	-0.0973849
3.00954	3.07781	6.43968e-05	0.895796	-0.648942	0.557877	-0.0965609
3.01605	3.07735	7.97337e-05	0.896201	-0.644742	0.557797	-0.095726
3.02038	3.07693	7.98805e-05	0.896786	-0.640873	0.557717	-0.0949032
3.0176	3.0765	0.000109931	0.897496	-0.637244	0.557607	-0.0940481
3.0268	3.07614	4.97665e-05	0.898428	-0.633992	0.557558	-0.0932936
3.02517	3.07577	4.56025e-05	0.899095	-0.630403	0.557512	-0.092556
3.02928	3.07544	4.10146e-07	0.899979	-0.627178	0.557512	-0.0918943
3.02635	3.07509	0.000105719	0.900671	-0.623723	0.557406	-0.0910908
3.02494	3.07474	9.08008e-05	0.901377	-0.620337	0.557315	-0.0903199
3.03677	3.07447	4.2344e-05	0.902966	-0.618247	0.557357	-0.0897482
3.01022	3.07403	2.2925e-05	0.903704	-0.61499	0.557335	-0.0890928
3.01003	3.07359	0.000130805	0.904113	-0.61132	0.557204	-0.0882959
3.01835	3.07321	0.000114792	0.904785	-0.608063	0.557089	-0.0875321
3.00791	3.07276	0.000128062	0.905178	-0.604467	0.556961	-0.0867605
3.03562	3.07251	9.78757e-05	0.905998	-0.601503	0.556863	-0.0860405
3.0228	3.07218	4.72521e-05	0.907079	-0.598934	0.556816	-0.0853989
3.01439	3.07179	0.000142126	0.907727	-0.595814	0.556674	-0.084638
3.0166	3.07143	0.000108722	0.908059	-0.592312	0.556565	-0.083932
3.01387	3.07105	0.000110905	0.908367	-0.588826	0.556454	-0.0832323
3.0228	3.07073	6.77632e-05	0.908975	-0.58578	0.556386	-0.0825987
3.02314	3.07042	9.26348e-05	0.909512	-0.582682	0.556294	-0.0819408
2.99975	3.06997	0.000120985	0.909704	-0.579173	0.556173	-0.0812543
2.99611	3.06949	0.000143926	0.909882	-0.575691	0.556029	-0.080547
2.99026	3.06899	0.000110536	0.910099	-0.572303	0.555918	-0.0798916
3.0123	3.06863	0.000121264	0.910559	-0.56927	0.555797	-0.0792309
3.02514	3.06836	0.000179966	0.91104	-0.566301	0.555617	-0.0785038
3.00846	3.06798	0.000163442	0.911402	-0.563219	0.555453	-0.0778067
3.00318	3.06758	6.51074e-05	0.911974	-0.560439	0.555388	-0.0772416
3.01429	3.06725	0.000146536	0.912361	-0.557462	0.555242	-0.076582
3.00212	3.06685	0.000195776	0.912536	-0.554258	0.555046	-0.0758695
3.00008	3.06645	0.000167856	0.912584	-0.550938	0.554878	-0.0752
2.99292	3.066	0.000150084	0.912797	-0.54786	0.554728	-0.0745604
2.99709	3.06558	0.000156652	0.91307	-0.544893	0.554571	-0.0739205
2.9949	3.06516	0.000114364	0.913296	-0.541902	0.554457	-0.0733395
3.01255	3.06485	0.000147182	0.913536	-0.538966	0.55431	-0.0727259
2.97939	3.06434	9.90493e-05	0.913814	-0.536109	0.554211	-0.0721771
2.98561	3.06388	0.000118249	0.914075	-0.533266	0.554093	-0.071612
2.99952	3.0635	0.000131559	0.914636	-0.53081	0.553961	-0.0710377
3.00132	3.06314	0.000166844	0.914911	-0.528047	0.553794	-0.0704287
2.99384	3.06274	9.29623e-05	0.91521	-0.525344	0.553701	-0.069913
3.01519	3.06247	0.000107314	0.915561	-0.522733	0.553594	-0.0693866
3.02594	3.06226	0.000142427	0.916011	-0.520265	0.553452	-0.0688257
3.01901	3.06201	0.000130792	0.916366	-0.517717	0.553321	-0.0682845
3.00733	3.0617	0.000119648	0.916727	-0.515204	0.553201	-0.0677621
2.98842	3.06129	0.000133322	0.917016	-0.512638	0.553068	-0.0672301
3.00249	3.06096	0.000121505	0.917503	-0.510323	0.552946	-0.0667173
3.01857	3.06073	0.000156129	0.917832	-0.507858	0.55279	-0.0661714
3.00631	3.06043	0.000150221	0.918134	-0.505389	0.55264	-0.0656382
3.00063	3.0601	0.000133889	0.918432	-0.502943	0.552506	-0.0651289
3.00575	3.0598	0.000101862	0.918725	-0.500518	0.552404	-0.0646606
3.00021	3.05948	0.000107163	0.919002	-0.498102	0.552297	-0.0641915
2.99532	3.05913	0.000165613	0.919171	-0.495594	0.552131	-0.0636637
2.99048	3.05876	0.00019178	0.919132	-0.492887	0.55194	-0.0631131
3.00192	3.05846	0.000167853	0.919173	-0.490295	0.551772	-0.0625943
3.00538	3.05818	0.000177482	0.919442	-0.487977	0.551594	-0.0620706
2.99754	3.05786	0.000160922	0.919646	-0.485613	0.551433	-0.0615702
2.99322	3.05752	0.000106569	0.920032	-0.483467	0.551327	-0.0611328
3.01574	3.0573	5.75928e-05	0.920596	-0.481532	0.551269	-0.0607518
2.99879	3.05699	7.03406e-05	0.920927	-0.479373	0.551199	-0.0603614
2.97898	3.05659	0.000109427	0.921091	-0.47706	0.551089	-0.0599341
3.00596	3.05633	6.96596e-05	0.921784	-0.475323	0.55102	-0.0595527
3.00683	3.05607	0.00017066	0.921963	-0.47307	0.550849	-0.0590705
3.01004	3.05584	0.000130526	0.92234	-0.471046	0.550719	-0.0586346
3.02183	3.05567	0.000224297	0.922626	-0.468948	0.550494	-0.058107
2.99638	3.05537	0.000138665	0.922787	-0.466744	0.550356	-0.0576721
2.99678	3.05507	0.000103543	0.923016	-0.464631	0.550252	-0.0572772
2.99764	3.05478	0.000181745	0.923129	-0.462422	0.55007	-0.0568073
3.01389	3.05458	0.000188961	0.923306	-0.460299	0.549881	-0.0563348
3.05681	3.05459	0.000171777	0.924314	-0.459028	0.54971	-0.0558842
3.01484	3.0544	0.000268397	0.924566	-0.457017	0.549441	-0.0553419
2.99476	3.0541	0.000168173	0.924738	-0.454947	0.549273	-0.0549041
3.00222	3.05385	0.00013112	0.924988	-0.452975	0.549142	-0.0545071
3.00643	3.05362	0.000171971	0.925113	-0.450898	0.54897	-0.0540739
3.01189	3.05342	0.000190295	0.925189	-0.448794	0.54878	-0.0536271
3.00649	3.05319	0.000221682	0.925359	-0.446801	0.548558	-0.053154
2.98897	3.05289	0.000174559	0.925386	-0.44469	0.548383	-0.052731
2.99782	3.05262	0.000183341	0.92558	-0.442759	0.5482	-0.0523036
3.01924	3.05247	0.000142554	0.926001	-0.441063	0.548057	-0.0519193
3.00272	3.05223	0.000141619	0.926132	-0.439107	0.547916	-0.0515395
3.01439	3.05205	0.000202765	0.926301	-0.437206	0.547713	-0.0511053
2.99258	3.05178	0.000160704	0.92644	-0.435294	0.547552	-0.0507149
3.03566	3.0517	0.000209407	0.926668	-0.433483	0.547343	-0.0502823
2.99379	3.05143	0.000188408	0.926708	-0.431515	0.547155	-0.0498734
3.00503	3.05122	0.000137692	0.927024	-0.42982	0.547017	-0.0495154
2.9945	3.05096	0.00017474	0.927096	-0.427914	0.546842	-0.0491265
3.00613	3.05075	0.000124557	0.92721	-0.426066	0.546718	-0.0487873
3.00167	3.05053	0.000172199	0.927351	-0.424259	0.546545	-0.0484075
2.99284	3.05027	0.000196025	0.927268	-0.422263	0.546349	-0.0480093
3.00185	3.05005	0.000163059	0.927392	-0.420474	0.546186	-0.0476448
3.00263	3.04984	0.000180269	0.927578	-0.418757	0.546006	-0.0472679
2.9932	3.04959	0.000144301	0.927677	-0.416977	0.545862	-0.0469268
2.97866	3.04927	9.98335e-05	0.927809	-0.415241	0.545762	-0.0466287
2.99763	3.04904	0.000183329	0.927752	-0.413354	0.545579	-0.0462585
3.02659	3.04894	0.000230569	0.927892	-0.411657	0.545348	-0.0458497
3.02109	3.04882	0.000196671	0.92815	-0.41008	0.545151	-0.0454744
2.99938	3.04861	0.000181631	0.928247	-0.408375	0.54497	-0.0451157
3.00037	3.0484	0.000138678	0.928463	-0.406789	0.544831	-0.0447978
3.00012	3.04819	0.00010318	0.928746	-0.405275	0.544728	-0.0445137
2.97343	3.04786	0.000132235	0.928852	-0.403621	0.544596	-0.0442067
2.99528	3.04764	0.000134351	0.92894	-0.401964	0.544461	-0.0439006
3.0068	3.04746	0.000176141	0.929073	-0.400362	0.544285	-0.043561
2.99424	3.04724	0.000165423	0.929143	-0.398718	0.54412	-0.0432335
2.99538	3.04702	0.000163744	0.929197	-0.397075	0.543956	-0.0429103
3.00006	3.04682	0.000127226	0.929476	-0.395637	0.543829	-0.0426208
3.0001	3.04662	0.000158481	0.929665	-0.394135	0.54367	-0.0423073
2.99958	3.04643	0.000162527	0.929864	-0.392654	0.543508	-0.041993
3.00249	3.04624	0.000156578	0.930079	-0.391199	0.543351	-0.0416863
2.9988	3.04605	0.000195043	0.93011	-0.389602	0.543156	-0.0413499
2.98673	3.0458	0.000174392	0.930059	-0.387949	0.542982	-0.0410336
2.99353	3.04559	0.00020495	0.929996	-0.3863	0.542777	-0.0406945
2.98502	3.04534	0.000164023	0.930156	-0.38485	0.542613	-0.040392
3.00827	3.04519	0.000196054	0.930386	-0.383468	0.542417	-0.0400656
2.99834	3.045	0.000199191	0.930339	-0.381871	0.542217	-0.0397392
3.00369	3.04483	0.000160804	0.930473	-0.380434	0.542057	-0.0394469
3.00848	3.04468	0.000148445	0.930777	-0.379148	0.541908	-0.039167
3.00966	3.04454	0.000131916	0.931015	-0.377818	0.541776	-0.0389028
3.03348	3.0445	0.000194372	0.931504	-0.376701	0.541582	-0.0385902
3.0265	3.04443	0.000175463	0.931641	-0.375311	0.541406	-0.0382953
3.00996	3.04429	0.000151879	0.931804	-0.373952	0.541255	-0.0380217
3.00759	3.04414	0.000186297	0.932057	-0.372676	0.541068	-0.0377228
2.99756	3.04396	0.000146997	0.932182	-0.371308	0.540921	-0.0374574
3.00672	3.04381	0.000169339	0.932529	-0.370126	0.540752	-0.0371765
3.00517	3.04366	0.000185062	0.932672	-0.368794	0.540567	-0.0368854
3.00199	3.0435	0.000166852	0.932753	-0.367422	0.5404	-0.0366108
3.00651	3.04336	0.000178114	0.932783	-0.366021	0.540222	-0.0363295
3.00249	3.0432	0.000140185	0.932997	-0.364775	0.540082	-0.03608
3.01046	3.04307	0.00016255	0.933273	-0.363586	0.539919	-0.0358151
3.01281	3.04296	0.000131711	0.933517	-0.362382	0.539787	-0.035576
3.02056	3.04287	0.000132123	0.933743	-0.361173	0.539655	-0.0353384
3.01083	3.04275	0.000123577	0.933785	-0.359832	0.539532	-0.0351092
3.00486	3.04261	0.000185363	0.933856	-0.358524	0.539346	-0.0348345
3.0097	3.04248	0.000172663	0.933825	-0.357147	0.539174	-0.0345715
3.01142	3.04237	0.000127587	0.933959	-0.355906	0.539046	-0.0343447
2.99803	3.0422	0.000149313	0.934165	-0.354728	0.538897	-0.0341032
2.99837	3.04204	0.000206287	0.934263	-0.353479	0.538691	-0.0338206
3.01295	3.04193	0.000133377	0.934545	-0.352376	0.538557	-0.0335948
3.02099	3.04185	0.000134694	0.934812	-0.351271	0.538422	-0.0333697
3.01815	3.04176	0.000209258	0.934884	-0.350028	0.538213	-0.0330907
3.00316	3.04162	0.000184418	0.934954	-0.348793	0.538029	-0.0328322
3.00694	3.04149	0.000141615	0.935079	-0.347608	0.537887	-0.0326073
2.99233	3.04132	0.000129523	0.93528	-0.346487	0.537758	-0.0323929
2.99696	3.04115	0.000173393	0.935455	-0.345356	0.537584	-0.0321478
3.0155	3.04106	0.000201527	0.935695	-0.34428	0.537383	-0.031884
2.99626	3.0409	0.000125193	0.935936	-0.343213	0.537258	-0.0316777
3.00161	3.04076	0.000147966	0.936089	-0.342089	0.53711	-0.0314563
3.00745	3.04064	0.000151096	0.936333	-0.341039	0.536959	-0.0312343
3.00786	3.04052	0.000152956	0.936555	-0.339982	0.536806	-0.0310125
3.00158	3.04038	0.000166404	0.936608	-0.33881	0.536639	-0.0307826
3.00127	3.04024	0.000153465	0.936615	-0.337613	0.536486	-0.0305636
2.99967	3.0401	0.000210976	0.936682	-0.336468	0.536275	-0.0303052
3.00592	3.03998	0.000166306	0.936729	-0.335317	0.536108	-0.0300803
3.01088	3.03988	0.000184255	0.936691	-0.334113	0.535924	-0.0298443
3.02286	3.03982	0.000209953	0.936703	-0.332954	0.535714	-0.0295918
3.01739	3.03974	0.000183556	0.936949	-0.331967	0.535531	-0.0293596
3.0111	3.03964	0.000176741	0.937153	-0.330956	0.535354	-0.0291338
3.01361	3.03955	0.000204138	0.937265	-0.32989	0.53515	-0.0288904
3.01535	3.03947	0.000145869	0.937608	-0.328991	0.535004	-0.0286893
3.00621	3.03935	0.00016452	0.937694	-0.32792	0.534839	-0.0284766
3.02106	3.03929	0.000145521	0.937886	-0.32693	0.534694	-0.0282786
3.0217	3.03923	0.000196221	0.937977	-0.325876	0.534498	-0.0280469
2.99062	3.03907	0.000146004	0.938018	-0.324796	0.534352	-0.0278513
3.0046	3.03895	0.000133799	0.938223	-0.323835	0.534218	-0.0276654
2.99333	3.03879	0.000187382	0.938189	-0.322718	0.53403	-0.0274442
3.01722	3.03872	0.000192618	0.938419	-0.321788	0.533838	-0.0272209
3.03236	3.0387	0.000170866	0.938677	-0.320883	0.533667	-0.0270138
3.02642	3.03866	0.000210199	0.938722	-0.31984	0.533457	-0.0267816
3.01778	3.03859	0.000125482	0.93889	-0.318887	0.533331	-0.026608
2.99555	3.03845	0.000128338	0.93906	-0.317942	0.533203	-0.0264335
3.00696	3.03834	0.000204869	0.939028	-0.316867	0.532998	-0.0262091
3.01746	3.03827	0.000211057	0.939054	-0.315839	0.532787	-0.0259821
2.99592	3.03813	0.000199939	0.939036	-0.314788	0.532587	-0.0257639
2.99387	3.03799	0.00012703	0.939308	-0.313936	0.53246	-0.0255954
3.00026	3.03787	0.000179808	0.939309	-0.312911	0.53228	-0.0253932
3.00629	3.03776	0.000194847	0.93931	-0.311892	0.532085	-0.0251824
2.99781	3.03763	0.000164814	0.939417	-0.310949	0.531921	-0.0249927
3.01123	3.03755	0.000189078	0.939551	-0.310031	0.531731	-0.0247883
3.0067	3.03745	0.000178162	0.939644	-0.309091	0.531553	-0.0245924
2.99854	3.03732	0.000186858	0.939723	-0.308148	0.531366	-0.0243921
2.99323	3.03718	0.000204321	0.93977	-0.307191	0.531162	-0.0241818
2.99746	3.03706	0.000174889	0.939763	-0.306205	0.530987	-0.0239918
3.00055	3.03694	0.000186274	0.939826	-0.30527	0.530801	-0.0237957
3.01264	3.03686	0.000207093	0.939912	-0.304356	0.530594	-0.0235875
3.00114	3.03675	0.000147536	0.939958	-0.303423	0.530446	-0.0234187
2.97658	3.03656	0.000138099	0.939978	-0.302478	0.530308	-0.0232569
2.99308	3.03642	0.000188365	0.939949	-0.301508	0.53012	-0.0230642
3.01143	3.03634	0.000193989	0.939959	-0.30057	0.529926	-0.0228693
2.98352	3.03618	0.000190417	0.939882	-0.299582	0.529735	-0.0226777
2.99111	3.03604	0.000187356	0.939911	-0.298667	0.529548	-0.0224893
2.99321	3.03591	0.000181	0.939916	-0.297742	0.529367	-0.0223061
3.00215	3.0358	0.000168089	0.939857	-0.296784	0.529199	-0.022132
3.00675	3.03571	0.000220711	0.939743	-0.295797	0.528978	-0.0219263
3.01635	3.03565	0.000204995	0.939889	-0.294977	0.528773	-0.0217316
3.01185	3.03558	0.000243367	0.939951	-0.294111	0.52853	-0.0215143
2.9861	3.03543	0.000160827	0.939973	-0.293225	0.528369	-0.0213493
3.00206	3.03533	0.000173881	0.939914	-0.292295	0.528195	-0.0211772
3.00955	3.03525	0.000165831	0.939971	-0.291441	0.528029	-0.0210112
3.00807	3.03516	0.000176223	0.939999	-0.290575	0.527853	-0.0208398
3.02424	3.03513	0.000190328	0.94003	-0.289716	0.527663	-0.0206608
3.01169	3.03506	0.000190531	0.94011	-0.288892	0.527472	-0.0204828
3.01065	3.03499	0.000190028	0.940096	-0.288016	0.527282	-0.0203061
3.0015	3.03489	0.000196597	0.940066	-0.287136	0.527086	-0.0201266
3.01067	3.03482	0.000195592	0.940136	-0.286321	0.52689	-0.0199487
2.98895	3.03468	0.000148206	0.940124	-0.285462	0.526742	-0.0198004
3.00966	3.0346	0.000148621	0.9403	-0.28472	0.526593	-0.0196527
3.0042	3.03451	0.000206909	0.940371	-0.28392	0.526386	-0.019471
2.99785	3.03441	0.000176575	0.940572	-0.283202	0.52621	-0.0193085
3.00118	3.03431	0.000157844	0.940681	-0.282433	0.526052	-0.0191581
3.00267	3.03422	0.000203457	0.940704	-0.281619	0.525849	-0.0189815
3.01463	3.03416	0.000184539	0.940641	-0.280759	0.525664	-0.0188172
3.01044	3.03409	0.000185207	0.940736	-0.279996	0.525479	-0.0186534
2.98916	3.03396	0.000159969	0.940684	-0.279151	0.525319	-0.0185053
2.99449	3.03384	0.000153036	0.940746	-0.278378	0.525166	-0.0183622
2.99235	3.03372	0.000154361	0.940815	-0.277614	0.525011	-0.0182192
2.99425	3.03361	0.000144024	0.940943	-0.276888	0.524867	-0.0180829
2.98644	3.03348	0.000200606	0.94082	-0.276022	0.524667	-0.0179147
2.99766	3.03337	0.00017414	0.941064	-0.275372	0.524493	-0.0177627
2.99335	3.03326	0.000184406	0.940991	-0.274543	0.524308	-0.0176057
3.00205	3.03317	0.000163503	0.940982	-0.273755	0.524145	-0.0174615
3.00939	3.0331	0.000195577	0.941042	-0.273012	0.523949	-0.0172998
3.00719	3.03303	0.000188963	0.941094	-0.272268	0.52376	-0.0171428
3.0084	3.03296	0.000176718	0.941207	-0.271563	0.523583	-0.0169937
3.00482	3.03288	0.000202464	0.941185	-0.270786	0.523381	-0.0168308
3.00629	3.03281	0.000138604	0.941308	-0.270095	0.523242	-0.016705
3.0191	3.03277	0.000173773	0.941431	-0.269408	0.523069	-0.01656
3.02448	3.03274	0.000157549	0.941563	-0.26873	0.522911	-0.016425
3.01692	3.0327	0.000161998	0.9416	-0.268002	0.522749	-0.0162882
