65.6821	65.6821	1883	1883	65.6821
65.6804	65.6812	1881	1882	65.6786
65.6812	65.6812	1875	1879.67	65.6828
65.6828	65.6816	1873	1878	65.6877
65.6828	65.6819	1882	1878.8	65.683
65.6863	65.6826	1877	1878.5	65.7035
65.6855	65.683	1879	1878.57	65.6807
65.6845	65.6832	1872	1877.75	65.678
65.6845	65.6833	1872	1877.11	65.6838
65.685	65.6835	1878	1877.2	65.6902
65.687	65.6838	1888	1878.18	65.7063
65.6886	65.6842	1903	1880.25	65.7067
65.6898	65.6847	1917	1883.08	65.7036
65.6904	65.6851	1912	1885.14	65.6985
65.6914	65.6855	1922	1887.6	65.7063
65.6923	65.6859	1918	1889.5	65.7048
65.6931	65.6863	1923	1891.47	65.7055
65.6937	65.6867	1924	1893.28	65.7052
65.6937	65.6871	1926	1895	65.6936
65.6931	65.6874	1915	1896	65.682
65.6931	65.6877	1906	1896.48	65.6923
65.693	65.6879	1902	1896.73	65.6918
65.6933	65.6882	1902	1896.96	65.6979
65.6935	65.6884	1903	1897.21	65.6985
65.6927	65.6886	1892	1897	65.6746
65.6926	65.6887	1893	1896.85	65.6903
65.6926	65.6889	1897	1896.85	65.6909
65.6922	65.689	1893	1896.71	65.6826
65.6927	65.6891	1892	1896.55	65.708
65.693	65.6892	1898	1896.6	65.6994
65.6928	65.6893	1882	1896.13	65.6892
65.6927	65.6895	1879	1895.59	65.6872
65.6924	65.6895	1888	1895.36	65.6832
65.6918	65.6896	1887	1895.12	65.6719
65.6913	65.6897	1882	1894.74	65.6738
65.6907	65.6897	1879	1894.31	65.6715
65.6901	65.6897	1879	1893.89	65.6693
65.6895	65.6897	1873	1893.34	65.6666
65.6893	65.6897	1871	1892.77	65.6799
65.6893	65.6897	1872	1892.25	65.6915
65.6895	65.6897	1865	1891.59	65.6977
65.6899	65.6897	1860	1890.83	65.7036
65.6903	65.6897	1870	1890.35	65.7091
65.6906	65.6897	1875	1890	65.7023
65.6908	65.6897	1875	1889.67	65.6998
65.6909	65.6898	1884	1889.54	65.6948
65.691	65.6898	1893	1889.62	65.6943
65.691	65.6898	1901	1889.85	65.6929
65.691	65.6898	1892	1889.9	65.6903
65.6912	65.6899	1888	1889.86	65.7006
65.6913	65.6899	1883	1889.73	65.6986
65.6915	65.6899	1881	1889.56	65.6995
65.6913	65.6899	1879	1889.36	65.6837
65.6914	65.69	1887	1889.31	65.6935
65.6915	65.69	1885	1889.24	65.696
65.6917	65.69	1886	1889.18	65.7032
65.692	65.6901	1887	1889.14	65.7102
65.6921	65.6901	1892	1889.19	65.6989
65.6922	65.6901	1892	1889.24	65.698
65.6924	65.6902	1901	1889.43	65.7036
65.6927	65.6902	1899	1889.59	65.7096
65.693	65.6903	1916	1890.02	65.7107
65.6931	65.6903	1921	1890.51	65.7033
65.6933	65.6903	1919	1890.95	65.701
65.6933	65.6904	1929	1891.54	65.6951
65.6931	65.6904	1933	1892.17	65.6822
65.693	65.6905	1940	1892.88	65.6858
65.6929	65.6905	1925	1893.35	65.6886
65.6929	65.6905	1929	1893.87	65.6865
65.6927	65.6906	1924	1894.3	65.6851
65.6927	65.6906	1924	1894.72	65.6882
65.6925	65.6906	1920	1895.07	65.682
65.6926	65.6907	1928	1895.52	65.6949
65.6927	65.6907	1915	1895.78	65.7009
65.6927	65.6907	1914	1896.03	65.6941
65.6929	65.6907	1911	1896.22	65.7058
65.6929	65.6908	1902	1896.3	65.6962
65.693	65.6908	1902	1896.37	65.7007
65.6933	65.6908	1886	1896.24	65.716
